id,code,name,full_name
l10n_latam_sv.71102,71102,"Servicios de ingeniería","Servicios de ingeniería"
l10n_latam_sv.61202,61202,"Servicios de Internet inalámbrico","Servicios de Internet inalámbrico"
l10n_latam_sv.1622,1622,"Servicios de mano de obra pecuaria","Servicios de mano de obra pecuaria"
l10n_latam_sv.32908,32908,"Servicios de maquila ncp","Servicios de maquila ncp"
l10n_latam_sv.31008,31008,"Servicios de maquilado de muebles","Servicios de maquilado de muebles"
l10n_latam_sv.1611,1611,"Servicios de maquinaria agrícola","Servicios de maquinaria agrícola"
l10n_latam_sv.10107,10107,"Servicios de molienda de carne","Servicios de molienda de carne"
l10n_latam_sv.49234,49234,"Servicios de mudanza","Servicios de mudanza"
l10n_latam_sv.86202,86202,"Servicios de Odontología","Servicios de Odontología"
l10n_latam_sv.56299,56299,"Servicios de preparación de comidas ncp","Servicios de preparación de comidas ncp"
l10n_latam_sv.56291,56291,"Servicios de provisión de comidas por contrato","Servicios de provisión de comidas por contrato"
l10n_latam_sv.1613,1613,"Servicios de riego","Servicios de riego"
l10n_latam_sv.96091,96091,"Servicios de sauna y otros servicios para la estética corporal n.c.p.","Servicios de sauna y otros servicios para la estética corporal n.c.p."
l10n_latam_sv.80100,80100,"Servicios de seguridad privados","Servicios de seguridad privados"
l10n_latam_sv.61209,61209,"Servicios de telecomunicaciones inalámbrico n.c.p.","Servicios de telecomunicaciones inalámbrico n.c.p."
l10n_latam_sv.61201,61201,"Servicios de telefonía celular","Servicios de telefonía celular"
l10n_latam_sv.60299,60299,"Servicios de televisión, incluye televisión por cable","Servicios de televisión, incluye televisión por cable"
l10n_latam_sv.52212,52212,"Servicios de terminales para el transporte por vía terrestre","Servicios de terminales para el transporte por vía terrestre"
l10n_latam_sv.49226,49226,"Servicios de transporte de personal","Servicios de transporte de personal"
l10n_latam_sv.86203,86203,"Servicios médicos","Servicios médicos"
l10n_latam_sv.96092,96092,"Servicios n.c.p.","Servicios n.c.p."
l10n_latam_sv.52220,52220,"Servicios para el transporte acuático","Servicios para el transporte acuático"
l10n_latam_sv.52230,52230,"Servicios para el transporte aéreo","Servicios para el transporte aéreo"
l10n_latam_sv.52290,52290,"Servicios para el transporte ncp","Servicios para el transporte ncp"
l10n_latam_sv.52219,52219,"Servicios para el transporte por vía terrestre n.c.p.","Servicios para el transporte por vía terrestre n.c.p."
l10n_latam_sv.1629,1629,"Servicios pecuarios ncp","Servicios pecuarios ncp"
l10n_latam_sv.74900,74900,"Servicios profesionales y científicos ncp","Servicios profesionales y científicos ncp"
l10n_latam_sv.64110,64110,"Servicios provistos por el Banco Central de El salvador","Servicios provistos por el Banco Central de El salvador"
l10n_latam_sv.18120,18120,"Servicios relacionados con la impresión","Servicios relacionados con la impresión"
l10n_latam_sv.88900,88900,"servicios sociales sin alojamiento ncp","servicios sociales sin alojamiento ncp"
l10n_latam_sv.2100,2100,"Silvicultura y otras actividades forestales","Silvicultura y otras actividades forestales"
l10n_latam_sv.35300,35300,"Suministro de vapor y agua caliente","Suministro de vapor y agua caliente"
l10n_latam_sv.61301,61301,"Telecomunicaciones satelitales","Telecomunicaciones satelitales"
l10n_latam_sv.43300,43300,"Terminacion y acabado de edificios","Terminacion y acabado de edificios"
l10n_latam_sv.64922,64922,"Tipos de crédito ncp","Tipos de crédito ncp"
l10n_latam_sv.35102,35102,"Transmision de energía eléctrica","Transmision de energía eléctrica"
l10n_latam_sv.51100,51100,"Transporte aéreo de pasajeros","Transporte aéreo de pasajeros"
l10n_latam_sv.49233,49233,"Transporte de carga internacional","Transporte de carga internacional"
l10n_latam_sv.50120,50120,"Transporte de carga marítimo y de cabotaje","Transporte de carga marítimo y de cabotaje"
l10n_latam_sv.49120,49120,"Transporte de carga por ferrocarril","Transporte de carga por ferrocarril"
l10n_latam_sv.51201,51201,"Transporte de carga por vía aérea","Transporte de carga por vía aérea"
l10n_latam_sv.50220,50220,"Transporte de carga por vías de navegación interiores","Transporte de carga por vías de navegación interiores"
l10n_latam_sv.49231,49231,"Transporte de carga urbano","Transporte de carga urbano"
l10n_latam_sv.49214,49214,"Transporte de pasajeros interdepartamental mediante buses","Transporte de pasajeros interdepartamental mediante buses"
l10n_latam_sv.49212,49212,"Transporte de pasajeros interdepartamental mediante microbuses","Transporte de pasajeros interdepartamental mediante microbuses"
l10n_latam_sv.50110,50110,"Transporte de pasajeros maritime y de cabotaje","Transporte de pasajeros maritime y de cabotaje"
l10n_latam_sv.49222,49222,"Transporte de pasajeros mediante taxis y autos con chofer","Transporte de pasajeros mediante taxis y autos con chofer"
l10n_latam_sv.49225,49225,"Transporte de pasajeros para excursiones","Transporte de pasajeros para excursiones"
l10n_latam_sv.49229,49229,"Transporte de pasajeros por vía terrestre ncp","Transporte de pasajeros por vía terrestre ncp"
l10n_latam_sv.50211,50211,"Transporte de pasajeros por vías de navegación interiores","Transporte de pasajeros por vías de navegación interiores"
l10n_latam_sv.49211,49211,"Transporte de pasajeros urbanos e interurbano mediante buses","Transporte de pasajeros urbanos e interurbano mediante buses"
l10n_latam_sv.49213,49213,"Transporte de pasajeros urbanos e interurbano mediante microbuses","Transporte de pasajeros urbanos e interurbano mediante microbuses"
l10n_latam_sv.49223,49223,"Transporte escolar","Transporte escolar"
l10n_latam_sv.49221,49221,"Transporte internacional de pasajeros","Transporte internacional de pasajeros"
l10n_latam_sv.49110,49110,"Transporte interurbano de pasajeros por ferrocarril","Transporte interurbano de pasajeros por ferrocarril"
l10n_latam_sv.49232,49232,"Transporte nacional de carga","Transporte nacional de carga"
l10n_latam_sv.49300,49300,"Transporte por oleoducto o gasoducto","Transporte por oleoducto o gasoducto"
l10n_latam_sv.1640,1640,"Tratamiento de semillas para la propagación","Tratamiento de semillas para la propagación"
l10n_latam_sv.38210,38210,"Tratamiento y eliminación de desechos inicuos","Tratamiento y eliminación de desechos inicuos"
l10n_latam_sv.38220,38220,"Tratamiento y eliminación de desechos peligrosos","Tratamiento y eliminación de desechos peligrosos"
l10n_latam_sv.25920,25920,"Tratamiento y revestimiento de metales","Tratamiento y revestimiento de metales"
l10n_latam_sv.46100,46100,"Venta al por mayor a cambio de retribución o por contrata","Venta al por mayor a cambio de retribución o por contrata"
l10n_latam_sv.46391,46391,"Venta al por mayor de abarrotes (vinos, licores, productos alimenticios envasados, etc.)","Venta al por mayor de abarrotes (vinos, licores, productos alimenticios envasados, etc.)"
l10n_latam_sv.46393,46393,"Venta al por mayor de agua purificada","Venta al por mayor de agua purificada"
l10n_latam_sv.46392,46392,"Venta al por mayor de aguas gaseosas","Venta al por mayor de aguas gaseosas"
l10n_latam_sv.46301,46301,"Venta al por mayor de alimentos","Venta al por mayor de alimentos"
l10n_latam_sv.46298,46298,"Venta al por mayor de animales porcinos, ovinos, caprino, canículas, apícolas, avícolas vivos","Venta al por mayor de animales porcinos, ovinos, caprino, canículas, apícolas, avícolas vivos"
l10n_latam_sv.46903,46903,"Venta al por mayor de armas de fuego, municiones y accesorios","Venta al por mayor de armas de fuego, municiones y accesorios"
l10n_latam_sv.46473,46473,"Venta al por mayor de artículos de aluminio para el hogar y para otros usos","Venta al por mayor de artículos de aluminio para el hogar y para otros usos"
l10n_latam_sv.46494,46494,"Venta al por mayor de artículos de bazar y similares","Venta al por mayor de artículos de bazar y similares"
l10n_latam_sv.46632,46632,"Venta al por mayor de artículos de ferretería y pinturerías","Venta al por mayor de artículos de ferretería y pinturerías"
l10n_latam_sv.46417,46417,"Venta al por mayor de artículos de marroquinería y talabartería","Venta al por mayor de artículos de marroquinería y talabartería"
l10n_latam_sv.46495,46495,"Venta al por mayor de artículos de óptica","Venta al por mayor de artículos de óptica"
l10n_latam_sv.46418,46418,"Venta al por mayor de articulos de peleteria","Venta al por mayor de articulos de peleteria"
l10n_latam_sv.46902,46902,"Venta al por mayor de artículos diversos para consumo humano","Venta al por mayor de artículos diversos para consumo humano"
l10n_latam_sv.46906,46906,"Venta al por mayor de artículos promocionales diversos","Venta al por mayor de artículos promocionales diversos"
l10n_latam_sv.46412,46412,"Venta al por mayor de articulos textiles excepto confecciones para el hogar","Venta al por mayor de articulos textiles excepto confecciones para el hogar"
l10n_latam_sv.46379,46379,"Venta al por mayor de azúcar","Venta al por mayor de azúcar"
l10n_latam_sv.46302,46302,"Venta al por mayor de bebidas","Venta al por mayor de bebidas"
l10n_latam_sv.46500,46500,"Venta al por mayor de bicicletas, partes, accesorios y otros","Venta al por mayor de bicicletas, partes, accesorios y otros"
l10n_latam_sv.46293,46293,"Venta al por mayor de café oro y uva","Venta al por mayor de café oro y uva"
l10n_latam_sv.46416,46416,"Venta al por mayor de calzado","Venta al por mayor de calzado"
l10n_latam_sv.46475,46475,"Venta al por mayor de cámaras fotográficas, accesorios y materiales","Venta al por mayor de cámaras fotográficas, accesorios y materiales"
l10n_latam_sv.46294,46294,"Venta al por mayor de caña de azúcar","Venta al por mayor de caña de azúcar"
l10n_latam_sv.46373,46373,"Venta al por mayor de carne bovina y porcina, productos de carne y embutidos","Venta al por mayor de carne bovina y porcina, productos de carne y embutidos"
l10n_latam_sv.46395,46395,"Venta al por mayor de cerveza y licores","Venta al por mayor de cerveza y licores"
l10n_latam_sv.46901,46901,"Venta al por mayor de cohetes y otros productos pirotécnicos","Venta al por mayor de cohetes y otros productos pirotécnicos"
l10n_latam_sv.46472,46472,"Venta al por mayor de colchones, almohadas, cojines, etc.","Venta al por mayor de colchones, almohadas, cojines, etc."
l10n_latam_sv.46612,46612,"Venta al por mayor de combustibles para automotores, aviones, barcos, maquinaria y otros","Venta al por mayor de combustibles para automotores, aviones, barcos, maquinaria y otros"
l10n_latam_sv.46510,46510,"Venta al por mayor de computadoras, equipo periférico y programas informáticos","Venta al por mayor de computadoras, equipo periférico y programas informáticos"
l10n_latam_sv.46413,46413,"Venta al por mayor de confecciones textiles para el hogar","Venta al por mayor de confecciones textiles para el hogar"
l10n_latam_sv.46474,46474,"Venta al por mayor de depósitos y otros artículos plásticos para el hogar y otros usos, incluyendo los desechables de durapax y no desechables","Venta al por mayor de depósitos y otros artículos plásticos para el hogar y otros usos, incluyendo los desechables de durapax y no desechables"
l10n_latam_sv.46493,46493,"Venta al por mayor de electrodomésticos y artículos del hogar excepto bazar; artículos de iluminación","Venta al por mayor de electrodomésticos y artículos del hogar excepto bazar; artículos de iluminación"
l10n_latam_sv.46499,46499,"Venta al por mayor de enseres domésticos y de uso personal n.c.p.","Venta al por mayor de enseres domésticos y de uso personal n.c.p."
l10n_latam_sv.46595,46595,"Venta al por mayor de equipamiento para uso médico, odontológico, veterinario y servicios conexos","Venta al por mayor de equipamiento para uso médico, odontológico, veterinario y servicios conexos"
l10n_latam_sv.46520,46520,"Venta al por mayor de equipos de comunicación","Venta al por mayor de equipos de comunicación"
l10n_latam_sv.46905,46905,"Venta al por mayor de exhibidores publicitarios y rótulos","Venta al por mayor de exhibidores publicitarios y rótulos"
l10n_latam_sv.46295,46295,"Venta al por mayor de flores, plantas y otros productos naturales","Venta al por mayor de flores, plantas y otros productos naturales"
l10n_latam_sv.46371,46371,"Venta al por mayor de frutas, hortalizas (verduras), legumbres y tubérculos","Venta al por mayor de frutas, hortalizas (verduras), legumbres y tubérculos"
l10n_latam_sv.46297,46297,"Venta al por mayor de ganado bovino (vivo)","Venta al por mayor de ganado bovino (vivo)"
l10n_latam_sv.46614,46614,"Venta al por mayor de gas propano","Venta al por mayor de gas propano"
l10n_latam_sv.46291,46291,"Venta al por mayor de granos básicos (cereales, leguminosas)","Venta al por mayor de granos básicos (cereales, leguminosas)"
l10n_latam_sv.46396,46396,"Venta al por mayor de hielo","Venta al por mayor de hielo"
l10n_latam_sv.46411,46411,"Venta al por mayor de hilados, tejidos y productos textiles de mercería","Venta al por mayor de hilados, tejidos y productos textiles de mercería"
l10n_latam_sv.46374,46374,"Venta al por mayor de huevos","Venta al por mayor de huevos"
l10n_latam_sv.46471,46471,"Venta al por mayor de instrumentos musicales","Venta al por mayor de instrumentos musicales"
l10n_latam_sv.46615,46615,"Venta al por mayor de leña y carbón","Venta al por mayor de leña y carbón"
l10n_latam_sv.46613,46613,"Venta al por mayor de lubricantes, grasas y otros aceites para automotores, maquinaria industrial, etc.","Venta al por mayor de lubricantes, grasas y otros aceites para automotores, maquinaria industrial, etc."
l10n_latam_sv.46634,46634,"Venta al por mayor de maderas","Venta al por mayor de maderas"
l10n_latam_sv.46591,46591,"Venta al por mayor de maquinaria equipo, accesorios y materiales para la industria de la madera y sus productos","Venta al por mayor de maquinaria equipo, accesorios y materiales para la industria de la madera y sus productos"
l10n_latam_sv.46530,46530,"Venta al por mayor de maquinaria y equipo agropecuario, accesorios, partes y suministros","Venta al por mayor de maquinaria y equipo agropecuario, accesorios, partes y suministros"
l10n_latam_sv.46598,46598,"Venta al por mayor de maquinaria, equipo y accesorios para la construcción y explotación de minas y canteras","Venta al por mayor de maquinaria, equipo y accesorios para la construcción y explotación de minas y canteras"
l10n_latam_sv.46593,46593,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria de productos químicos, plástico y caucho","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria de productos químicos, plástico y caucho"
l10n_latam_sv.46592,46592,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria gráfica y del papel, cartón y productos de papel y cartón","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria gráfica y del papel, cartón y productos de papel y cartón"
l10n_latam_sv.46594,46594,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria metálica y de sus productos","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria metálica y de sus productos"
l10n_latam_sv.46597,46597,"Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación textil, confecciones y cuero","Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación textil, confecciones y cuero"
l10n_latam_sv.46596,46596,"Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación","Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación"
l10n_latam_sv.46639,46639,"Venta al por mayor de materiales para la construcción n.c.p.","Venta al por mayor de materiales para la construcción n.c.p."
l10n_latam_sv.46201,46201,"Venta al por mayor de materias primas agrícolas","Venta al por mayor de materias primas agrícolas"
l10n_latam_sv.46482,46482,"Venta al por mayor de medicamentos, artículos y otros productos de uso veterinario","Venta al por mayor de medicamentos, artículos y otros productos de uso veterinario"
l10n_latam_sv.46620,46620,"Venta al por mayor de metales y minerales metaliferos","Venta al por mayor de metales y minerales metaliferos"
l10n_latam_sv.46599,46599,"Venta al por mayor de otro tipo de maquinaria y equipo con sus accesorios y partes","Venta al por mayor de otro tipo de maquinaria y equipo con sus accesorios y partes"
l10n_latam_sv.46419,46419,"Venta al por mayor de otros artículos textiles n.c.p.","Venta al por mayor de otros artículos textiles n.c.p."
l10n_latam_sv.46610,46610,"Venta al por mayor de otros combustibles sólidos, líquidos, gaseosos y de productos conexos","Venta al por mayor de otros combustibles sólidos, líquidos, gaseosos y de productos conexos"
l10n_latam_sv.46900,46900,"Venta al por mayor de otros productos","Venta al por mayor de otros productos"
l10n_latam_sv.46377,46377,"Venta al por mayor de pastas alimenticias, aceites y grasas comestibles vegetal y animal","Venta al por mayor de pastas alimenticias, aceites y grasas comestibles vegetal y animal"
l10n_latam_sv.46372,46372,"Venta al por mayor de pollos, gallinas destazadas, pavos y otras aves","Venta al por mayor de pollos, gallinas destazadas, pavos y otras aves"
l10n_latam_sv.46414,46414,"Venta al por mayor de prendas de vestir y accesorios de vestir","Venta al por mayor de prendas de vestir y accesorios de vestir"
l10n_latam_sv.46296,46296,"Venta al por mayor de productos agrícolas","Venta al por mayor de productos agrícolas"
l10n_latam_sv.46202,46202,"Venta al por mayor de productos de la silvicultura","Venta al por mayor de productos de la silvicultura"
l10n_latam_sv.46376,46376,"Venta al por mayor de productos farináceos de panadería (pan dulce, cakes, respostería, etc.)","Venta al por mayor de productos farináceos de panadería (pan dulce, cakes, respostería, etc.)"
l10n_latam_sv.46696,46696,"Venta al por mayor de productos intermedios y desechos de origen plástico","Venta al por mayor de productos intermedios y desechos de origen plástico"
l10n_latam_sv.46692,46692,"Venta al por mayor de productos intermedios y desechos de origen textil","Venta al por mayor de productos intermedios y desechos de origen textil"
l10n_latam_sv.46693,46693,"Venta al por mayor de productos intermedios y desechos de origen","Venta al por mayor de productos intermedios y desechos de origen"
l10n_latam_sv.46694,46694,"Venta al por mayor de productos intermedios y desechos de papel cartón y metálico","Venta al por mayor de productos intermedios y desechos de papel cartón y metálico"
l10n_latam_sv.46699,46699,"Venta al por mayor de productos intermedios y desechos ncp","Venta al por mayor de productos intermedios y desechos ncp"
l10n_latam_sv.46375,46375,"Venta al por mayor de productos lácteos","Venta al por mayor de productos lácteos"
l10n_latam_sv.46491,46491,"Venta al por mayor de productos medicinales, cosméticos, perfumería y productos de limpieza","Venta al por mayor de productos medicinales, cosméticos, perfumería y productos de limpieza"
l10n_latam_sv.46203,46203,"Venta al por mayor de productos pecuarios y de granja","Venta al por mayor de productos pecuarios y de granja"
l10n_latam_sv.46498,46498,"Venta al por mayor de productos usados para el hogar o el uso personal","Venta al por mayor de productos usados para el hogar o el uso personal"
l10n_latam_sv.46483,46483,"Venta al por mayor de productos y artículos de belleza y de uso personal","Venta al por mayor de productos y artículos de belleza y de uso personal"
l10n_latam_sv.46631,46631,"Venta al por mayor de puertas, ventanas, vitrinas y similares","Venta al por mayor de puertas, ventanas, vitrinas y similares"
l10n_latam_sv.46394,46394,"Venta al por mayor de refrescos y otras bebidas, liquidas o en polvo","Venta al por mayor de refrescos y otras bebidas, liquidas o en polvo"
l10n_latam_sv.46492,46492,"Venta al por mayor de relojes y artículos de joyería","Venta al por mayor de relojes y artículos de joyería"
l10n_latam_sv.46496,46496,"Venta al por mayor de revistas, periódicos, libros, artículos de librería y artículos de papel y cartón en general","Venta al por mayor de revistas, periódicos, libros, artículos de librería y artículos de papel y cartón en general"
l10n_latam_sv.46415,46415,"Venta al por mayor de ropa usada","Venta al por mayor de ropa usada"
l10n_latam_sv.46378,46378,"Venta al por mayor de sal comestible","Venta al por mayor de sal comestible"
l10n_latam_sv.46691,46691,"Venta al por mayor de sal industrial sin yodar","Venta al por mayor de sal industrial sin yodar"
l10n_latam_sv.46292,46292,"Venta al por mayor de semillas mejoradas para cultivo","Venta al por mayor de semillas mejoradas para cultivo"
l10n_latam_sv.46303,46303,"Venta al por mayor de tabaco","Venta al por mayor de tabaco"
l10n_latam_sv.46697,46697,"Venta al por mayor de tintas para imprenta, productos curtientes y materias y productos colorantes","Venta al por mayor de tintas para imprenta, productos curtientes y materias y productos colorantes"
l10n_latam_sv.46904,46904,"Venta al por mayor de toldos y tiendas de campafia de cualquier material","Venta al por mayor de toldos y tiendas de campafia de cualquier material"
l10n_latam_sv.46695,46695,"Venta al por mayor fertilizantes, abonos, agroquímicos y productos similares","Venta al por mayor fertilizantes, abonos, agroquímicos y productos similares"
l10n_latam_sv.47219,47219,"Venta al por menor de alimentos n.c.p.","Venta al por menor de alimentos n.c.p."
l10n_latam_sv.47891,47891,"Venta al por menor de animales, flores y productos conexos en puestos de feria y mercados","Venta al por menor de animales, flores y productos conexos en puestos de feria y mercados"
l10n_latam_sv.47593,47593,"Venta al por menor de aparatos electrodomésticos, repuestos y accesorios","Venta al por menor de aparatos electrodomésticos, repuestos y accesorios"
l10n_latam_sv.47736,47736,"Venta al por menor de armas de fuego, municiones y accesorios","Venta al por menor de armas de fuego, municiones y accesorios"
l10n_latam_sv.47734,47734,"Venta al por menor de artesanías, artículos cerámicos y recuerdos en general","Venta al por menor de artesanías, artículos cerámicos y recuerdos en general"
l10n_latam_sv.47893,47893,"Venta al por menor de artículos de bazar en puestos de ferias y mercados","Venta al por menor de artículos de bazar en puestos de ferias y mercados"
l10n_latam_sv.47592,47592,"Venta al por menor de artículos de bazar","Venta al por menor de artículos de bazar"
l10n_latam_sv.47737,47737,"Venta al por menor de artículos de cohetería y pirotécnicos","Venta al por menor de artículos de cohetería y pirotécnicos"
l10n_latam_sv.47522,47522,"Venta al por menor de artículos de ferretería","Venta al por menor de artículos de ferretería"
l10n_latam_sv.47827,47827,"Venta al por menor de artículos de marroquinería y talabartería en puestos de mercados y ferias","Venta al por menor de artículos de marroquinería y talabartería en puestos de mercados y ferias"
l10n_latam_sv.47894,47894,"Venta al por menor de artículos de papel, envases, libros, revistas y conexos en puestos de feria y mercados","Venta al por menor de artículos de papel, envases, libros, revistas y conexos en puestos de feria y mercados"
l10n_latam_sv.47713,47713,"Venta al por menor de artículos de peletería, marroquinería y talabartería","Venta al por menor de artículos de peletería, marroquinería y talabartería"
l10n_latam_sv.47738,47738,"Venta al por menor de artículos desechables de uso personal y doméstico (servilletas, papel higiénico, pañales, toallas sanitarias, etc.)","Venta al por menor de artículos desechables de uso personal y doméstico (servilletas, papel higiénico, pañales, toallas sanitarias, etc.)"
l10n_latam_sv.47594,47594,"Venta al por menor de artículos eléctricos y de iluminacion","Venta al por menor de artículos eléctricos y de iluminacion"
l10n_latam_sv.47822,47822,"Venta al por menor de artículos textiles excepto confecciones para el hogar en puestos de mercados y ferias","Venta al por menor de artículos textiles excepto confecciones para el hogar en puestos de mercados y ferias"
l10n_latam_sv.47829,47829,"Venta al por menor de artículos textiles ncp en puestos de mercados y ferias","Venta al por menor de artículos textiles ncp en puestos de mercados y ferias"
l10n_latam_sv.47741,47741,"Venta al por menor de artículos usados","Venta al por menor de artículos usados"
l10n_latam_sv.47735,47735,"Venta al por menor de ataúdes, lápidas y cruces, trofeos, artículos religiosos en general","Venta al por menor de ataúdes, lápidas y cruces, trofeos, artículos religiosos en general"
l10n_latam_sv.47816,47816,"Venta al por menor de bebidas","Venta al por menor de bebidas"
l10n_latam_sv.47631,47631,"Venta al por menor de bicicletas, accesorios y repuestos","Venta al por menor de bicicletas, accesorios y repuestos"
l10n_latam_sv.47712,47712,"Venta al por menor de calzado","Venta al por menor de calzado"
l10n_latam_sv.47826,47826,"Venta al por menor de calzado, artículos de marroquinería y talabartería en puestos de mercados y ferias","Venta al por menor de calzado, artículos de marroquinería y talabartería en puestos de mercados y ferias"
l10n_latam_sv.47217,47217,"Venta al por menor de carnes y productos cárnicos","Venta al por menor de carnes y productos cárnicos"
l10n_latam_sv.47212,47212,"Venta al por menor de carnes, embutidos y productos de granja","Venta al por menor de carnes, embutidos y productos de granja"
l10n_latam_sv.47733,47733,"Venta al por menor de combustibles de uso doméstico (gas propano y gas licuado)","Venta al por menor de combustibles de uso doméstico (gas propano y gas licuado)"
l10n_latam_sv.47411,47411,"Venta al por menor de computadoras y equipo periférico","Venta al por menor de computadoras y equipo periférico"
l10n_latam_sv.47823,47823,"Venta al por menor de confecciones textiles para el hogar en puestos de mercados y ferias","Venta al por menor de confecciones textiles para el hogar en puestos de mercados y ferias"
l10n_latam_sv.47620,47620,"Venta al por menor de discos láser, cassettes, cintas de video y otros","Venta al por menor de discos láser, cassettes, cintas de video y otros"
l10n_latam_sv.47420,47420,"Venta al por menor de equipo de audio y video","Venta al por menor de equipo de audio y video"
l10n_latam_sv.47896,47896,"Venta al por menor de equipos accesorios para las comunicaciones en puestos de feria y mercados","Venta al por menor de equipos accesorios para las comunicaciones en puestos de feria y mercados"
l10n_latam_sv.47211,47211,"Venta al por menor de frutas y hortalizas","Venta al por menor de frutas y hortalizas"
l10n_latam_sv.47811,47811,"Venta al por menor de frutas, verduras y hortalizas","Venta al por menor de frutas, verduras y hortalizas"
l10n_latam_sv.47218,47218,"Venta al por menor de granos básicos y otros","Venta al por menor de granos básicos y otros"
l10n_latam_sv.47221,47221,"Venta al por menor de hielo","Venta al por menor de hielo"
l10n_latam_sv.47821,47821,"Venta al por menor de hilados, tejidos y productos textiles de mercería en puestos de mercados y ferias","Venta al por menor de hilados, tejidos y productos textiles de mercería en puestos de mercados y ferias"
l10n_latam_sv.47510,47510,"Venta al por menor de hilados, tejidos y productos textiles de mercería; confecciones para el hogar y textiles n.c.p.","Venta al por menor de hilados, tejidos y productos textiles de mercería; confecciones para el hogar y textiles n.c.p."
l10n_latam_sv.47216,47216,"Venta al por menor de huevos","Venta al por menor de huevos"
l10n_latam_sv.47598,47598,"Venta al por menor de instrumentos musicales","Venta al por menor de instrumentos musicales"
l10n_latam_sv.47640,47640,"Venta al por menor de juegos y juguetes en comercios especializados","Venta al por menor de juegos y juguetes en comercios especializados"
l10n_latam_sv.47610,47610,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados","Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados"
l10n_latam_sv.47743,47743,"Venta al por menor de libros, revistas, papel y cartón usados","Venta al por menor de libros, revistas, papel y cartón usados"
l10n_latam_sv.47529,47529,"Venta al por menor de materiales de construcción y artículos conexos","Venta al por menor de materiales de construcción y artículos conexos"
l10n_latam_sv.47895,47895,"Venta al por menor de materiales de construcción, electrodomésticos, accesorios para autos y similares en puestos de feria y mercados","Venta al por menor de materiales de construcción, electrodomésticos, accesorios para autos y similares en puestos de feria y mercados"
l10n_latam_sv.47721,47721,"Venta al por menor de medicamentos farmacéuticos y otros materiales y artículos de uso médico, odontológico y veterinario","Venta al por menor de medicamentos farmacéuticos y otros materiales y artículos de uso médico, odontológico y veterinario"
l10n_latam_sv.47591,47591,"Venta al por menor de muebles","Venta al por menor de muebles"
l10n_latam_sv.47190,47190,"Venta al por menor de otros productos en comercios no especializados","Venta al por menor de otros productos en comercios no especializados"
l10n_latam_sv.47739,47739,"Venta al por menor de otros productos n.c.p.","Venta al por menor de otros productos n.c.p."
l10n_latam_sv.47213,47213,"Venta al por menor de pescado y mariscos","Venta al por menor de pescado y mariscos"
l10n_latam_sv.47732,47732,"Venta al por menor de plantas, semillas, animales y artículos conexos","Venta al por menor de plantas, semillas, animales y artículos conexos"
l10n_latam_sv.47711,47711,"Venta al por menor de prendas de vestir y accesorios de vestir","Venta al por menor de prendas de vestir y accesorios de vestir"
l10n_latam_sv.47824,47824,"Venta al por menor de prendas de vestir, accesorios de vestir y similares en puestos de mercados y ferias","Venta al por menor de prendas de vestir, accesorios de vestir y similares en puestos de mercados y ferias"
l10n_latam_sv.47722,47722,"Venta al por menor de productos cosméticos y de tocador","Venta al por menor de productos cosméticos y de tocador"
l10n_latam_sv.47731,47731,"Venta al por menor de productos de joyería, bisutería, óptica, relojería","Venta al por menor de productos de joyería, bisutería, óptica, relojería"
l10n_latam_sv.47521,47521,"Venta al por menor de productos de madera","Venta al por menor de productos de madera"
l10n_latam_sv.47815,47815,"Venta al por menor de productos de panadería, galletas y similares","Venta al por menor de productos de panadería, galletas y similares"
l10n_latam_sv.47215,47215,"Venta al por menor de productos de panadería, repostería y galletas","Venta al por menor de productos de panadería, repostería y galletas"
l10n_latam_sv.47523,47523,"Venta al por menor de productos de pinturerías","Venta al por menor de productos de pinturerías"
l10n_latam_sv.47214,47214,"Venta al por menor de productos lácteos","Venta al por menor de productos lácteos"
l10n_latam_sv.47814,47814,"Venta al por menor de productos lácteos","Venta al por menor de productos lácteos"
l10n_latam_sv.47892,47892,"Venta al por menor de productos medicinales, cosméticos, de tocador y de limpieza en puestos de ferias y mercados","Venta al por menor de productos medicinales, cosméticos, de tocador y de limpieza en puestos de ferias y mercados"
l10n_latam_sv.47749,47749,"Venta al por menor de productos usados n.c.p.","Venta al por menor de productos usados n.c.p."
l10n_latam_sv.47630,47630,"Venta al por menor de productos y equipos de deporte","Venta al por menor de productos y equipos de deporte"
l10n_latam_sv.47825,47825,"Venta al por menor de ropa usada","Venta al por menor de ropa usada"
l10n_latam_sv.47230,47230,"Venta al por menor de tabaco","Venta al por menor de tabaco"
